label,text,Sentiment
1,stay safe take advantag situat,Positive
1,everyon keep price,Positive
1,nurs doctor medic worker nh staff supermarket food discount price time shop need statu includ ndgen echo tall bushybeard saudi dump milk shop onlin covid therefor help residenti place everi day week begin jan storey beaumari letter iga shopper keep food person saw pictur wdn toiletpap,Positive
1,dr gold last year,Positive
1,surpris sale price hand sanit wipe may cost upgrad stock food peopl like drongo mogadon thank gener public transport employe easili find essenti place groceri store locat across see emot well experi amp hand sanit essenti custom get hd tsco accord research globaldata coronaviru crisi,Positive
1,light basic surgic mask soap explain best stock info amp carri say would normal go get food,Positive
1,one dem serv selflessli touch surfac dispos face mask test posit case stop go work hard,Positive
1,work hard support abl continu spread like dystopia gov baker farmer mkt order fb posit covid creat argument republican senat kept safe,Positive
1,dan fine pari lyon franc realiz extort citi centr desert walk alon gener offic assist custom wmt,Positive
1,next week shock occas ugadi play footbal noth left smoke like,Positive
1,main,Positive
1,let see opportun industri creat syndic approach email church,Positive
1,peoriabas potter hous price,Positive
1,go game focu unpreced surg driven gener let shop becom logist infrastructur whole quarantin stuff year low possibl,Positive
1,fdac activ fall interest watch price,Positive
1,gottatinkl great cover mouth amp carri confirm covid set dedic senior mostvulner shop situat would good covid test,Positive
1,look like care packag iwaya slum emekaokoy jidesanwoolu omojuwa aprokodoctor segalink alot club card data team member prepar chang consum small drive longhaul truck driver etc wear mask rs consum steer clear wash hand sanit privileg via youtub video circul peopl go groceri amp wear mouth help locat within store chain challeng,Positive
1,day week peopl lose job thank front line,Positive
1,great price,Positive
1,join convers amp came lol thank support custom experi effect claim oil price,Positive
1,free school websit help,Positive
1,excit announc dollar tree head groceri store toronto market hike lpg price mean lot sale guidanc suspend line wait line tri get supermarket week home amp dad care item pleas use sickleav hr,Positive
1,london mani serv free servic chang forev post,Positive
1,consum amp ineffici alway keep commun detroit metro manila,Positive
1,part team,Positive
1,inde,Positive
1,theblinkingowl join hand sanit turn pure need,Positive
1,emerg food suppli pet food insecur amid covid famili grant provis food peopl covid,Positive
1,opportun charg restaur manufactur mask avail load arsehol,Positive
1,hi india,Positive
1,made day go embrac onlin shop help contribut global rate u continu accept ebt card,Positive
1,import,Positive
1,realdonaldtrump must vulner custom safeti chamber commerc sector get rid job ravag us pandem aid applianc co tesco asda true trend captifi search toilet paper unflush item well done fuel price frozen veg clear info,Positive
1,wont pay effect calcul million german supermarket chain ratnadeep hyd presid trump busi need fair price via forb washingtonpost subscript price amp ego die corona need figur real time onlin shop charg anyway anyon consid best onlin shop allow kid cat still open sure hand sanit surfac longer usual offer tata consum protect enough affect everyon still open trash okay happen go joy come hous recommend cheaper standard polic offici say give everyon covid better hota intern thank,Positive
1,viru wakem request help commun outreach engag aaron creator need felt moment,Positive
1,borisjohnson,Positive
1,fredtjoseph wish storm price applic throughout uk eu competit let employe god amp suggest build posit ask get suppli chain differ store run low hour day ago due coronaviru low oil price come next vardhanvaibhav moder one anoth two week trade war foot store employe shaw supermarket visit link cost like,Positive
1,never key worker telecom health emerg boost meal site serv boat,Positive
1,peopl thank salut dear friend even give senior,Positive
1,thank tireless work ensur continu humbl request may,Positive
1,groceri store isnt get support effort descript six via fmiorg sit car purchas would deliv food program help meet firm prosu commit give robux account inst,Positive
1,unit prevail,Positive
1,supermarket bunch sticki note hoard game,Positive
1,updat new clean way stay home made everi shopper would expect observ reserv would increas risk trip wear mask max visit prior covid market drop mean wallet use look like mood bleak pictur famili center ep lol make sure get bidetjet low price remark call depart work sacrific essenti front mind wiser new post see viru diseas virolog healthcar worker amp recoveri economi sent reel pandem,Positive
1,respond health care clean product overnight due market amid highdemand fast food famili stock readi dream tp soap work,Positive
1,link purchas bio sale shelfstabl item choic effici cut half pack last week migrat offic groceri store creat meaning ritual control covid pandem sometim tripl price school shut door halfhour earli like scene wit,Positive
1,malort legendari investor compani race factor play group women men dwp shutoff expand version get better fare lhx sea shop site provid essenti stay home,Positive
1,feel like back feet pic sale across countri front line,Positive
1,epa approv list compani includ way mitig lessen push oap trolley along way stretch paper okay find almond milk soup hot area middl day orang thing perfect jewelri,Positive
1,borisjohnson jeremycorbyn,Positive
1,powerbal adjust economi sensit today socal hold onto hope okay said lot taxi driver meant keep store anoth deliveri driver,Positive
1,fraggangyour repositori luxuri stay safe home,Positive
1,kudo titanhack final understand consum product fli supermarket best way help way support,Positive
1,week veg great buy everi extra vigil proactiv au princ zone factori worker busi regist week otherwis gener extrem germaphob afraid leav groceri store sell profit would also pute back supermarket point highlight week sw pa covid increas take busi strong onlin sold higher demand midst mani stori coupl bank distribut purel hand soap water elect offici variou commod amid outbreak includ name cant use hand sanit chek detail covid news asian,Positive
